344	مصحف هاشم أبو دلال برواية حفص عن عاصم	surah	114	server16.mp3quran.net/h_abudalal/Rewayat-Hafs-A-n-Assem
345	مصحف فؤاد الخامري برواية حفص عن عاصم	surah	114	server16.mp3quran.net/f_khamery/Rewayat-Hafs-A-n-Assem
347	مصحف خالد كريم محمدي برواية حفص عن عاصم	surah	114	server16.mp3quran.net/kh_mohammadi/Rewayat-Hafs-A-n-Assem
348	مصحف مال الله عبدالرحمن الجابر برواية حفص عن عاصم	surah	114	server16.mp3quran.net/mal-allah_jaber/Rewayat-Hafs-A-n-Assem
349	مصحف سلمان الصديق برواية حفص عن عاصم	surah	114	server16.mp3quran.net/s_sadeiq/Rewayat-Hafs-A-n-Assem
350	مصحف حسن صالح برواية حفص عن عاصم	surah	114	server16.mp3quran.net/h_saleh/Rewayat-Hafs-A-n-Assem
351	مصحف عبدالرحمن الشحات برواية حفص عن عاصم	surah	114	server16.mp3quran.net/a_alshahhat/Rewayat-Hafs-A-n-Assem
352	مصحف عيسى عمر سناكو برواية حفص عن عاصم	surah	114	server16.mp3quran.net/i_sanankoua/Rewayat-Hafs-A-n-Assem
353	مصحف هارون بقائي برواية حفص عن عاصم	surah	51	server16.mp3quran.net/h_baqai/Rewayat-Hafs-A-n-Assem
354	مصحف عبدالله بخاري برواية حفص عن عاصم	surah	80	server16.mp3quran.net/a_bukhari/Rewayat-Hafs-A-n-Assem
355	مصحف صالح القريشي برواية حفص عن عاصم	surah	114	server16.mp3quran.net/s_alquraishi/Rewayat-Hafs-A-n-Assem
357	مصحف فيصل الهاجري برواية حفص عن عاصم	surah	114	server16.mp3quran.net/f_hajry/Rewayat-Hafs-A-n-Assem
358	مصحف أنس العمادي برواية حفص عن عاصم	surah	114	server16.mp3quran.net/a_alemadi/Rewayat-Hafs-A-n-Assem
359	مصحف عبدالملك العسكر برواية حفص عن عاصم	surah	7	server16.mp3quran.net/a_alaskar/Rewayat-Hafs-A-n-Assem
360	مصحف عبدالكريم الحازمي برواية حفص عن عاصم	surah	114	server16.mp3quran.net/a_alhazmi/Rewayat-Hafs-A-n-Assem
362	مصحف عبدالله المشعل برواية حفص عن عاصم	surah	11	server16.mp3quran.net/a-almishal/Rewayat-Hafs-A-n-Assem
364	مصحف مختار الحاج برواية حفص عن عاصم	surah	114	server16.mp3quran.net/mukhtar_haj/Rewayat-Hafs-A-n-Assem
366	مصحف عبدالعزيز التركي برواية حفص عن عاصم	surah	114	server16.mp3quran.net/a_turki/Rewayat-Hafs-A-n-Assem
367	مصحف عبدالله عبدل برواية حفص عن عاصم	surah	114	server16.mp3quran.net/a_abdl/Rewayat-Hafs-A-n-Assem
